"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2013";;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2014";;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2015";;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2016";2,35;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2017";2,47;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2018";2,61;"zł";"";
0000000;"POLSKA";"luty";"gazeta regionalna";"cena";"2019";2,78;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,47;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,56;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2008";20,07;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2009";21,66;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2010";21,85;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2011";21,79;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2012";23,13;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2013";23,77;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,49;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,22;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2016";24,09;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2017";24,97;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";26,29;"zł";"";
0000000;"POLSKA";"marzec";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,15;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2013";2,42;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2014";2,78;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2015";2,03;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2016";2,62;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2017";2,43;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2018";3,81;"zł";"";
0000000;"POLSKA";"marzec";"jabłka - za 1kg";"cena";"2019";2,26;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2013";4,70;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2014";4,57;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2015";4,36;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2016";4,60;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2017";5,17;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2018";5,47;"zł";"";
0000000;"POLSKA";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,16;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2006";1,72;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2007";1,66;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2008";1,64;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2009";2,01;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2010";1,85;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2011";2,29;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2012";1,89;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2013";1,82;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2014";1,78;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2015";1,88;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2016";2,39;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2017";1,69;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2018";2,24;"zł";"";
0000000;"POLSKA";"marzec";"marchew - za 1 kg";"cena";"2019";2,96;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2006";2,24;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2007";2,30;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2008";2,66;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2009";2,89;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2010";3,28;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2011";3,38;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2012";3,58;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2013";3,72;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2014";3,85;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2015";3,91;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2016";4,03;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2017";4,18;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2018";4,38;"zł";"";
0000000;"POLSKA";"marzec";"herbata czarna, liściasta - za 100g";"cena";"2019";7,65;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2006";80,54;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2007";82,87;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2008";84,97;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2009";86,65;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2010";89,83;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2011";84,71;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2012";90,21;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2013";93,19;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2014";94,62;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2015";98,37;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2016";99,97;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2017";102,23;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2018";103,65;"zł";"";
0000000;"POLSKA";"marzec";"koszula męska z elanobawełny, długi rękaw";"cena";"2019";107,24;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2012";6,63;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2013";6,65;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2014";6,88;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2015";6,84;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2016";6,98;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2017";6,95;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2018";7,11;"zł";"";
0000000;"POLSKA";"marzec";"rajstopy damskie gładkie, 15 den";"cena";"2019";7,22;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2006";96,79;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2007";107,78;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2008";116,65;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2009";123,48;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2010";134,66;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2011";136,89;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2012";141,74;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2013";149,99;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2014";151,15;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2015";149,12;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2016";151,75;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2017";152,19;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2018";157,02;"zł";"";
0000000;"POLSKA";"marzec";"bateria zlewozmywakowa";"cena";"2019";163,83;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2006";480,17;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2007";517,96;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2008";566,97;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2009";701,89;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2010";711,85;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2011";762,69;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2012";818,89;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2013";809,30;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2014";809,62;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2015";794,74;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2016";781,43;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2017";798,20;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2018";886,87;"zł";"";
0000000;"POLSKA";"marzec";"węgiel kamienny - za 1t";"cena";"2019";889,74;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2006";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2007";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2008";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2009";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2010";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2011";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2012";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2013";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2014";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2015";;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2016";2,36;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2017";2,49;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2018";2,63;"zł";"";
0000000;"POLSKA";"marzec";"gazeta regionalna";"cena";"2019";2,79;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2006";19,12;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2007";19,39;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2008";20,08;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2009";21,93;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2010";21,66;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2011";21,92;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2012";23,15;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2013";23,78;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2014";24,55;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2015";24,34;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2016";24,12;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2017";25,12;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2018";26,42;"zł";"";
0000000;"POLSKA";"kwiecień";"szynka wieprzowa gotowana - za 1kg";"cena";"2019";27,73;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2006";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2007";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2008";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2009";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2010";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2011";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2012";;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2013";2,51;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2014";2,77;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2015";2,36;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2016";2,60;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2017";2,49;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2018";3,91;"zł";"";
0000000;"POLSKA";"kwiecień";"jabłka - za 1kg";"cena";"2019";2,25;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2006";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2007";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2008";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2009";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2010";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2011";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2012";;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2013";4,81;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2014";4,57;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2015";4,49;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2016";4,86;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2017";5,19;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,30;"zł";"";
0000000;"POLSKA";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";5,17;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2006";1,87;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2007";1,75;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2008";1,81;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2009";2,50;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2010";1,92;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2011";2,36;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2012";2,01;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2013";2,09;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2014";1,84;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2015";2,47;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2016";2,45;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2017";1,65;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2018";2,61;"zł";"";
0000000;"POLSKA";"kwiecień";"marchew - za 1 kg";"cena";"2019";3,03;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2006";2,24;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2007";2,32;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2008";2,70;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2009";2,94;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2010";3,30;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2011";3,40;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2012";3,60;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2013";3,75;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2014";3,93;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2015";3,91;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2016";4,05;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2017";4,16;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2018";4,40;"zł";"";
0000000;"POLSKA";"kwiecień";"herbata czarna, liściasta - za 100g";"cena";"2019";7,37;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2006";81,18;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2007";83,17;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2008";84,49;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2009";86,45;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2010";89,51;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2011";86,26;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2012";90,73;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2013";94,37;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2014";95,13;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2015";98,75;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2016";100,54;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2017";102,92;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2018";103,33;"zł";"";
0000000;"POLSKA";"kwiecień";"koszula męska z elanobawełny, długi rękaw";"cena";"2019";107,43;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2006";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2007";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2008";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2009";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2010";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2011";;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2012";6,66;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2013";6,65;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2014";6,89;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2015";6,86;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2016";7,01;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2017";6,98;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2018";7,13;"zł";"";
0000000;"POLSKA";"kwiecień";"rajstopy damskie gładkie, 15 den";"cena";"2019";7,23;"zł";"";
0000000;"POLSKA";"kwiecień";"bateria zlewozmywakowa";"cena";"2006";96,99;"zł";"";
0000000;"POLSKA";"kwiecień";"bateria zlewozmywakowa";"cena";"2007";109,05;"zł";"";
0000000;"POLSKA";"kwiecień";"bateria zlewozmywakowa";"cena";"2008";117,05;"zł";"";
0000000;"POLSKA";"kwiecień";"bateria zlewozmywakowa";"cena";"2009";123,77;"zł";"";
